,all_day,calendar_count,calendars,city_name,comment_count,country_abbr,country_abbr2,country_name,created,description,geocode_type,going,going_count,groups,id,image,latitude,link_count,longitude,modified,olson_path,owner,performers,postal_code,privacy,recur_string,region_abbr,region_name,start_time,stop_time,title,tz_city,tz_country,tz_id,tz_olson_path,url,venue_address,venue_display,venue_id,venue_name,venue_url,watching_count
22,0,,,Dublin,,IRL,IE,Ireland,2016-12-20 19:01:01,,City Based GeoCodes,,,,E0-001-098797431-9@2017090810,[None],53.3416,,-6.25735,2016-12-20 19:01:04,Europe/Dublin,evdb,,,1,on various days,D,Dublin,2017-09-08 10:30:00,,PAW Patrol Live,,,,,http://dublin.eventful.com/events/paw-patrol-live-/E0-001-098797431-9@2017090810?utm_source=apis&utm_medium=apim&utm_campaign=apic,"Grand Canal Square , Docklands",1,V0-001-010563539-3,Bord Gais Energy Theatre,http://dublin.eventful.com/venues/bord-gais-energy-theatre-/V0-001-010563539-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,
23,0,,,Dublin,,IRL,IE,Ireland,2017-01-12 04:27:05,Europe&#39;s Largest Office 365 and SharePoint Conference.,EVDB Geocoder,,,,E0-001-099374029-0@2017111309,[None],53.347883954021945,,-6.239495758044427,2017-01-12 04:27:05,Europe/Dublin,Joeb7a8e,,,1,daily for 3 times,D,Dublin,2017-11-13 09:00:00,,European SharePoint & Office 365 Conference,,,,,http://dublin.eventful.com/events/european-sharepoint-offi-/E0-001-099374029-0@2017111309?utm_source=apis&utm_medium=apim&utm_campaign=apic,North Wall Quay Dublin 1,1,V0-001-004138293-3,The Convention Centre Dublin,http://dublin.eventful.com/venues/the-convention-centre-dublin-/V0-001-004138293-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,
24,0,,,Dublin,,IRL,IE,Ireland,2016-09-12 17:44:46," Embark on a five-day journey to realising your communication goals. Body - physical – posture, walking, energy, breath control   vocal – quality, how you talk projection, vocal care Mind - develop thought processes to produce your desired outcome; the balance of mindfulness, your demeanour, composure and sharpness. Senses - increase comprehension, understanding and dialogue using all your senses: improve active listening, say what you need to, increase your credibility. Increase your perception ‘how did you interpret what you heard’ and ‘did you hear it all?’ Destructive Situations - navigating through uncomfortable, emotional and abusive conversations. Learn to manage and minimalize vampires and werewolves. Diversity - Maximise your communicating skills to be prolific in all types of situations. Daily Practice - yoga, meditation and mindfulness.  Six-day practice of an easy to remember Hatha Yoga class created by Cilica, who in addition to being a voice technician and coach leading this intensive, is a Yoga Therapist, RYTP This intensive designed for you to become a versatile, effective communicator. Who should attend: Entrepreneurs, Upper Management, Leaders Business & Professional Communicators  Actors & Broadcasters  Coaches, Trainers & Presenters  University & College Students  Personal Communicators (Everyone) Benefits to attending Competency in producing your physical voice – diction, projection, tone, quality, and maintain a healthy body Gain energy, power, confidence and versatility in your personal and business dialogues Develop positive leadership tools, enhance presentation, confidence, improve listening and comprehensive communications skills By the end of the six-day intensive, you will have turned the yoga, meditation and mindfulness into your sequence through personal modifications. Tailored step by step practice instructions to improve throughout the year All participants receive a participation certificate Accreditation of 48 CPD hours when you complete the on-line exam within two weeks of completing the intensive.  Bonuses Yoga Mat for each participant. Priority booking to the following years Intensive Special Needs The intensive is open to those with Special Needs – hearing and visually impaired, as well as other challenged. Please contact Cilica before registering to make sure we can meet your needs. General Note on Voice Techniques Taught – Voice skills taught in the training are centred around the best practices for Communicators & Vocalists in maintaining a healthy voice. Learn how to use effectively dialogue to build motivation, clarity, and rapid action with even the most difficult customers and co-workers. This intensive is not a one size fits all training, this is not a how to be better than me intensive – this is an intensive to improve yourself, your voice and your communicating.  I acknowledge your individuality at all levels and honour your courage to improve.   Full Details . . . ",City Based GeoCodes,,,,E0-001-096442175-7,"[{'medium': {'url': 'http://s2.evcdn.com/images/medium/I0-001/036/740/505-9.jpeg_/communicate-confidence-intensive-05.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s2.evcdn.com/images/thumb/I0-001/036/740/505-9.jpeg_/communicate-confidence-intensive-05.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s2.evcdn.com/images/small/I0-001/036/740/505-9.jpeg_/communicate-confidence-intensive-05.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s2.evcdn.com/images/small/I0-001/036/740/505-9.jpeg_/communicate-confidence-intensive-05.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-01-03 22:28:23,Europe/Dublin,evdb,,,1,,D,Dublin,2017-08-28 07:00:00,,Communicate with Confidence Intensive,,,,,http://dublin.eventful.com/events/communicate-confidence-intensive-/E0-001-096442175-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,Point Village,1,V0-001-009687857-3,Dublin,http://dublin.eventful.com/venues/dublin-/V0-001-009687857-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,
25,0,,,Dublin,,IRL,IE,Ireland,2017-02-02 08:34:07,,City Based GeoCodes,,,,E0-001-100050850-0,"[{'medium': {'url': 'http://s3.evcdn.com/images/medium/I0-001/001/323/298-1.jpeg_/the-bowie-experience-98.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s3.evcdn.com/images/thumb/I0-001/001/323/298-1.jpeg_/the-bowie-experience-98.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s3.evcdn.com/images/small/I0-001/001/323/298-1.jpeg_/the-bowie-experience-98.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s3.evcdn.com/images/small/I0-001/001/323/298-1.jpeg_/the-bowie-experience-98.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-04-21 15:49:04,Europe/Dublin,evdb,"{'performer': {'name': 'The Bowie Experience', 'creator': 'bowiexp', 'url': 'http://concerts.eventful.com/The-Bowie-Experience?utm_source=apis&utm_medium=apim&utm_campaign=apic', 'linker': 'evdb', 'short_bio': ""UK's No1 David Bowie Tribute"", 'id': 'P0-001-000175046-6'}}",,1,,D,Dublin,2018-04-27 19:30:00,,Bowie Experience,,,,,http://dublin.eventful.com/events/bowie-experience-/E0-001-100050850-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,"DCU, Collins Avenue",1,V0-001-010919005-6,The Helix,http://dublin.eventful.com/venues/the-helix-/V0-001-010919005-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,
26,0,,,Dublin,,IRL,IE,Ireland,2017-01-25 18:45:04,,EVDB Geocoder,,,,E0-001-099832835-8,"[{'medium': {'url': 'http://s1.evcdn.com/images/medium/I0-001/001/350/420-4.jpeg_/vanilla-ice-20.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s1.evcdn.com/images/thumb/I0-001/001/350/420-4.jpeg_/vanilla-ice-20.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s1.evcdn.com/images/small/I0-001/001/350/420-4.jpeg_/vanilla-ice-20.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s1.evcdn.com/images/small/I0-001/001/350/420-4.jpeg_/vanilla-ice-20.jpeg', 'width': '48', 'height': '48'}}]",53.34748178930902,,-6.227967208398468,2017-01-25 18:45:04,Europe/Dublin,evdb,"{'performer': [{'name': 'Vanilla Ice', 'creator': 'Vanilla_Ice1', 'url': 'http://concerts.eventful.com/Vanilla-Ice?utm_source=apis&utm_medium=apim&utm_campaign=apic', 'linker': 'evdb', 'short_bio': 'Ice Ice Baby', 'id': 'P0-001-000021055-4'}, {'name': 'Salt N Pepa', 'creator': 'XxSummerxRosexX', 'url': 'http://concerts.eventful.com/Salt-N-Pepa?utm_source=apis&utm_medium=apim&utm_campaign=apic', 'linker': 'evdb', 'short_bio': None, 'id': 'P0-001-000197450-7'}, {'name': 'Coolio', 'creator': 'kkelly297', 'url': 'http://eventful.com/performers/coolio-/P0-001-000144547-6?utm_source=apis&utm_medium=apim&utm_campaign=apic', 'linker': 'evdb', 'short_bio': 'Hip Hop/ Rap', 'id': 'P0-001-000144547-6'}]}",,1,,D,Dublin,2017-10-04 19:30:00,,"I Love The 90s tour with Vanilla Ice, Salt N Pepa, Coolio and More",,,,,http://dublin.eventful.com/events/i-love-90s-tour-vanilla-ice-salt-n-pepa-coolio-a-/E0-001-099832835-8?utm_source=apis&utm_medium=apim&utm_campaign=apic,North Wall Quay,1,V0-001-008921196-5,3Arena,http://dublin.eventful.com/venues/3arena-/V0-001-008921196-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,
27,0,,,Dublin,,IRL,IE,Ireland,2017-06-23 19:06:11," Discover the unique history of Richmond Barracks, from British Army Garrison to internment centre of the 1916 Rising rebels and place in the local community for over 200 years. Heritage Week free guided tour includes a visit to nearby Goldenbridge Cemetery. ",EVDB Geocoder,,,,E0-001-104007462-9,"[{'medium': {'url': 'http://s2.evcdn.com/images/medium/I0-001/038/794/073-6.jpeg_/heritage-week-73.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s2.evcdn.com/images/thumb/I0-001/038/794/073-6.jpeg_/heritage-week-73.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s2.evcdn.com/images/small/I0-001/038/794/073-6.jpeg_/heritage-week-73.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s2.evcdn.com/images/small/I0-001/038/794/073-6.jpeg_/heritage-week-73.jpeg', 'width': '48', 'height': '48'}}]",53.3417912,,-6.3096653,2017-06-23 19:06:11,Europe/Dublin,evdb,,,1,,D,Dublin,2017-08-26 11:00:00,,Heritage Week,,,,,http://dublin.eventful.com/events/heritage-week-/E0-001-104007462-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,South Circular Road,1,V0-001-000564469-5,"The Royal Hospital, Kilmainham",http://dublin.eventful.com/venues/the-royal-hospital-kilmainham-/V0-001-000564469-5?utm_source=apis&utm_medium=apim&utm_campaign=apic,
28,0,,,Dublin,,IRL,IE,Ireland,2017-06-12 08:25:09,"A piano recital like you’ve never witnessed before will take place on July 23rd at the Hugh Lane Gallery, as part of The Dublin International Piano Festival 2017. Acclaimed pianist and master tutor of the Deeper Piano Studies method, Frederic Chiu brings you an exhilarating twist on a piano recital - Frenchman Claude Debussy with his dreamy, impressionistic technique and use of the Lydian mode, versus the percussive virtuosity of Prokofiev.    Two composers who couldn’t be on more opposite ends of the scale, from an era where concert music was high-stakes, spirit-stirring stuff. Who will you choose? This thrilling show is not your average piano recital, the audience will be engaged and excited, and perhaps their loyalties will be tested. From Debussy’s Rêverie to Prokofiev’s Toccata and everything in between, this promises to be a fantastic, fun-filled music experience for all ages.    Over the course of the festival, some lucky music students from our Summer Academy will also get the chance to learn under Chiu’s acclaimed teaching program, Deeper Piano Studies. The method has been presented at the Juilliard School and the Banff centre among other prestigious institutions of study. The novel approach to piano teaching includes learning collaboration and competition through cooking challenges and sensory games, and has been widely acclaimed.    Influenced by greats like Glenn Gould and Vladimir Horowitz from a young age, Chiu has performed in esteemed venues like the Kennedy Centre in Washington, The Chatelet in Paris and the iconic Lincoln Centre in New York. He frequently collaborates on various vibrant live piano experiences with musicians like Joshua Bell, Bob James and Pierre Amoyal to name but a few.   Chiu has released over 27 recordings, including the most extensive, complete piano works of Prokofiev, Chopin, Liszt, Ravel, Mendelssohn among other classical geniuses.",EVDB Geocoder,,,,E0-001-103739053-6,[None],53.3543955,,-6.2652603,2017-06-12 08:25:09,Europe/Dublin,pianofestival,,,1,,D,Dublin,2017-07-23 12:00:00,2017-07-23 13:00:00,"Frederic Chiu, piano | 'Classical Smackdown'",,,,,http://dublin.eventful.com/events/frederic-chiu-piano-classical-smackdown-/E0-001-103739053-6?utm_source=apis&utm_medium=apim&utm_campaign=apic,Charlemont House,1,V0-001-000721660-9,Dublin City Gallery The Hugh Lane,http://dublin.eventful.com/venues/dublin-city-gallery-the-hugh-lane-/V0-001-000721660-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,
29,2,,,Dublin,,IRL,IE,Ireland,2016-09-11 17:58:57," This institute is now closed and additional applications are not being accepted. This institute provides the opportunity to learn about counseling from Irish and American mental health professionals. It offers the comfort and security of a planned itinerary. Participants stay the entire period of the institute in Dublin on the campus of Trinity College, sometimes called the Harvard of Ireland. In addition to lectures on counseling in Ireland and cultural differences, participants will spend a whole day in Belfast, Northern Ireland. The city of Dublin, Powerscourt house and gardens, the Glendalough valley, and the campus of Trinity College will be toured, including a visit to the Book of Kells. A musical show, an evening at Nancy Hands Bar and Restaurant, and additional meals on campus and in pubs and restaurants are included.  This institute is sponsored by the University of Holy Cross College in partnership with NBCC International, a division of the National Board for Certified Counselors, Inc., and in cooperation with DePaul University in Chicago, Illinois, and Regis University in Denver, Colorado.  All costs indicated are in United States Dollars (USD). Please visit the website for the University Holy Cross for detailed institute information: http://uhcno.edu/internationalPrograms  ",City Based GeoCodes,,,,E0-001-096426165-0,"[{'medium': {'url': 'http://s2.evcdn.com/images/medium/I0-001/032/786/253-1.jpeg_/counselors-view-ireland-institute-2017-53.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s2.evcdn.com/images/thumb/I0-001/032/786/253-1.jpeg_/counselors-view-ireland-institute-2017-53.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s2.evcdn.com/images/small/I0-001/032/786/253-1.jpeg_/counselors-view-ireland-institute-2017-53.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s2.evcdn.com/images/small/I0-001/032/786/253-1.jpeg_/counselors-view-ireland-institute-2017-53.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-06-23 04:14:36,Europe/Dublin,evdb,,,1,,D,Dublin,2017-08-01 00:00:00,,A Counselor’s View of Ireland Institute 2017,,,,,http://dublin.eventful.com/events/counselors-view-ireland-institute-2017-/E0-001-096426165-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,Accommodation Office,1,V0-001-004512684-9,Trinity College,http://dublin.eventful.com/venues/trinity-college-/V0-001-004512684-9?utm_source=apis&utm_medium=apim&utm_campaign=apic,
30,2,,,Dublin,,IRL,IE,Ireland,2017-02-24 22:51:50,,EVDB Geocoder,,,,E0-001-100661646-7,[None],53.3587415,,-6.3264469,2017-02-24 22:51:50,Europe/Dublin,evdb,,Dublin 8,1,,D,Dublin,2017-08-19 00:00:00,2017-08-20 00:00:00,2017 IRONMAN 70.3 Dublin,,,,,http://dublin.eventful.com/events/2017-ironman-703-dublin-/E0-001-100661646-7?utm_source=apis&utm_medium=apim&utm_campaign=apic,8 Parkgate St,1,V0-001-001883653-3,Phoenix Park,http://dublin.eventful.com/venues/phoenix-park-/V0-001-001883653-3?utm_source=apis&utm_medium=apim&utm_campaign=apic,
31,0,,,Dublin,,IRL,IE,Ireland,2017-02-20 00:43:52," We are delighted to be running Ireland&#39;s best Study Skills day once again this year. We are now in our 5th year of running the camps and have some super new ideas for this coming summer. This study skills session is for All Secondary Students that want to improve their study skills. It will run over 1 day from 10am to 3.30pm. We will focus on how to study correctly, making the most of their time and how technology can help them along the way. All students will also leave with notes and a free 12 month subscription to www.Studyclix.ie (worth €25), which will give them detailed study notes to use for the year. The one day seminar covers a wide range of skills including motivation, goal setting, time management, exam performance, note taking and memory techniques and coping with learning issues and exam anxiety. The goal of this seminar is to equip students with the skills and motivation to achieve their potential and is suitable for 1st years to 6th years. Location: UCD main campus for 1 dayTarget group: 2nd to 6th Year Students (students that will be in these years come Sept 17)Dates: 17th of AugustTime: 10am - 3.30pm The Aim of the Day: This course aims to change how students look at and study for their exams. Enda does this by inspiring, motivating, and energising students to reach their individual examination goals. ",City Based GeoCodes,,,,E0-001-100541785-0,"[{'medium': {'url': 'http://s3.evcdn.com/images/medium/I0-001/037/870/498-3.jpeg_/dublin-study-skillstechnology-day-2017-98.jpeg', 'width': '128', 'height': '128'}, 'thumb': {'url': 'http://s3.evcdn.com/images/thumb/I0-001/037/870/498-3.jpeg_/dublin-study-skillstechnology-day-2017-98.jpeg', 'width': '48', 'height': '48'}, 'caption': None, 'url': 'http://s3.evcdn.com/images/small/I0-001/037/870/498-3.jpeg_/dublin-study-skillstechnology-day-2017-98.jpeg', 'height': '48', 'width': '48', 'small': {'url': 'http://s3.evcdn.com/images/small/I0-001/037/870/498-3.jpeg_/dublin-study-skillstechnology-day-2017-98.jpeg', 'width': '48', 'height': '48'}}]",53.3416,,-6.25735,2017-02-20 00:43:52,Europe/Dublin,evdb,,,1,,D,Dublin,2017-08-17 10:00:00,,Dublin Study Skills/Technology Day - 2017,,,,,http://dublin.eventful.com/events/dublin-study-skillstechnology-day-2017-/E0-001-100541785-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,"O'Brien Centre of Science , Belfield",1,V0-001-009444835-0,UCD,http://dublin.eventful.com/venues/ucd-/V0-001-009444835-0?utm_source=apis&utm_medium=apim&utm_campaign=apic,
